AT1G25410.1	AT1G68460.1	AT2G27760.1	AT3G19160.1	AT3G23630.1	AT3G63110.1	AT4G24650.1	AT5G19040.1	AT5G20040.1	B7FQX4_PHATC	B8C0R1_THAPS	Chlre4_409217	Chlsp_55198	Cyame_CMS475C	D7FQ18_ECTSI	D8FY86_9CYAN	IPTZ_AGRT5	IPT_AGRT5	LOC_Os01g49390.1	LOC_Os01g73760.1	LOC_Os03g24240.1	LOC_Os03g24440.1	LOC_Os03g59570.1	LOC_Os05g24660.1	LOC_Os05g47840.1	LOC_Os06g51350.1	LOC_Os07g09220.1	LOC_Os07g11050.1	MIAA_ANAVT	MIAA_ECOLI	MIAA_GLOVI	MIAA_NOSP7	MIAA_PROMA	MIAA_SYNE7	MOD5_YEAST	Micp1_3167	Micp1_38216	Micp2_56420	Micp2_68379	Ostlu_34266	Ostlu_3723	Ostta_31753	Ostta_33635	PpIPT1	PpIPT2	PpIPT3	PpIPT4	PpIPT5	PpIPT6	PpIPT7	Selmo1_3_410898	TRIT1_HUMAN	Trit1_MOUSE	Volca1_90025	Zeama_018046_P.01	Zeama_025429_P.01	Zeama_059373_P.01	Zeama_084462_P.01	Zeama_097258_P.01	Zeama_102915_P.01	Zeama_104559_P.01	Zeama_115385_T01_P01.1	Zeama_116878_P.01	Zeama_129964_P.01	Zeama_144663_P.01	Zeama_AC183318_3FGP036.1	Zeama_AC200304_2FGP029.1	Zeama_AC209075_3FGP029.1	tit1_SCHPO
LOC_Os03g24440.1	0.148152056132733	0.0768580427771752	0.236312843644532	0.0768580427771752	0.0628564670937756	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.466598903502639	0.387592031921526	0.5019565512087	0.559163721290495	0.463513916492967	0.424711576161845	0.360033142082306	0.387592031921526	0.597500698494394	0.597500698494394	0.0768580427771752	0.327768723839914	0.00584712299080403	0.00584712299080403	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.466598903502639	0.253991711500253	0.138400839925364	0.406823183998929	0.425516132919742	0.431335458212846	0.406823183998929	0.406875101005105	0.466550694854046	0.360373777368821	0.403026013039717	0.409489204586957	0.356100066611826	0.403026013039717	0.395589014010022	0.501980678741484	0.360373777368821	0.642000545836086	0.43589356723817	0.484456401860227	0.425568049925919	0.466598903502639	0.425568049925919	0.463513916492967	0.484456401860227	0.501834351029184	0.378181666891693	0.378181666891693	0.597109587857544	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.0628564670937756	0.301379580142798	0.501834351029184	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.0768580427771752	0.311171760243346
LOC_Os03g59570.1	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
LOC_Os05g24660.1	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
LOC_Os05g47840.1	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
LOC_Os06g51350.1	0.535384922293141	0.485510841628369	0.424722359675346	0.485510841628369	0.466598903502639	0.485510841628369	0.485510841628369	0.485510841628369	0.00422310971492967	0.330104063119003	0.463414157298451	0.341749096540861	0.269849574922171	0.200195446254721	0.271109846198615	0.330428285293692	0.616731850571797	0.616731850571797	0.485510841628369	0.473156412397921	0.466598903502639	0.466598903502639	0.485510841628369	0.485510841628369	0.485510841628369	0.00422310971492967	0.484456401860227	0.518717923826059	0.406836456015545	0.38758353836931	0.25351905986683	0.406836456015545	0.330428285293692	0.310674312942448	0.291443160865046	0.138672019043545	0.564131258298809	0.543242094824003	0.138672019043545	0.342054363660399	0.195489522179059	0.348658824499056	0.359380994115621	0.203648023789553	0.368074141356686	0.13828758821741	0.0617243505340694	0.217752068649405	0.146765739774521	0.310551508822221	0.0753500304495777	0.36223361401602	0.36223361401602	0.385632490104804	0.485510841628369	0.485510841628369	0.485510841628369	0.466598903502639	0.45585399923568	0.0753500304495777	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.368352386291908
LOC_Os07g09220.1	0.254025310517149	0.182731297161591	0.386329663584163	0.182731297161591	0.253526043614796	0.182731297161591	0.182731297161591	0.182731297161591	0.484456401860227	0.357006571519507	0.501735215497798	0.542899481035458	0.387236452402142	0.377912331346428	0.274205747179876	0.298947130871932	0.569774457676326	0.569774457676326	0.182731297161591	0.455951934735439	0.253991711500253	0.253991711500253	0.182731297161591	0.182731297161591	0.182731297161591	0.484456401860227	0.00529528311588545	0.237215877350819	0.366519971088101	0.321674856054316	0.357368203299271	0.366519971088101	0.389309052732331	0.378201951383123	0.378211064841065	0.398476225413573	0.502128302173321	0.472562502383039	0.398476225413573	0.402996662051245	0.522169557540783	0.377901094744124	0.673717558902944	0.448693196496458	0.406519521485721	0.444799202003321	0.484456401860227	0.444799202003321	0.466598903502639	0.406519521485721	0.502158976602463	0.424684059610153	0.424684059610153	0.520832123766719	0.182731297161591	0.182731297161591	0.182731297161591	0.253526043614796	0.436349062184884	0.502158976602463	0.182731297161591	0.182731297161591	0.182731297161591	0.182731297161591	0.182731297161591	0.182731297161591	0.182731297161591	0.182731297161591	0.330381146751916
LOC_Os07g11050.1	0.121765200540718	0.0718911198759463	0.28531741054035	0.0718911198759463	0.137966216565604	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.518717923826059	0.452335118513116	0.518519622798538	0.600985587894203	0.470878995450962	0.414573199697323	0.386030600809736	0.419693011506799	0.634500273561393	0.634500273561393	0.0718911198759463	0.342079976096702	0.138400839925364	0.138400839925364	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.518717923826059	0.237215877350819	0.00522445320927967	0.469246427665323	0.452560565705252	0.452900093704489	0.469246427665323	0.469291422404009	0.485767647902942	0.386669191583399	0.435912430731159	0.385540086626474	0.377983119744156	0.435912430731159	0.419536745781853	0.534867096432926	0.386379886159588	0.657206251358923	0.468779984929612	0.435649256553046	0.502158976602463	0.518717923826059	0.485510841628369	0.485491978135381	0.435649256553046	0.518699060333071	0.400335980050269	0.400335980050269	0.57942547843468	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.137966216565604	0.316585285665636	0.518699060333071	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.0718911198759463	0.353462109385709
MIAA_ANAVT	0.502629471568404	0.431335458212846	0.32485596490052	0.431335458212846	0.406823183998929	0.431335458212846	0.431335458212846	0.431335458212846	0.406836456015545	0.179490274175016	0.411967860862696	0.564052995493718	0.406762773440536	0.349607520364918	0.357326337893914	0.104799346261975	0.529725443161339	0.529725443161339	0.431335458212846	0.456005919911179	0.406823183998929	0.406823183998929	0.431335458212846	0.431335458212846	0.431335458212846	0.406836456015545	0.366519971088101	0.469246427665323	0.00533260695774951	0.204101672960901	0.186181223874522	0.00533260695774951	0.204197460308413	0.276456066328092	0.311384112509211	0.316241895145847	0.485648482423118	0.458035358550382	0.316241895145847	0.377928699899309	0.439935227273057	0.368599776143222	0.59780894634812	0.37820662769555	0.481307987118939	0.419324351515427	0.406836456015545	0.398556048203166	0.387605303938143	0.481307987118939	0.431347782228276	0.369865567240485	0.369865567240485	0.540358444805112	0.431335458212846	0.431335458212846	0.431335458212846	0.406823183998929	0.43640664637234	0.431347782228276	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.253999455218312
MIAA_ECOLI	0.484751762325471	0.413457748969913	0.2891207573	0.413457748969913	0.425516132919742	0.413457748969913	0.413457748969913	0.413457748969913	0.38758353836931	0.25379210317332	0.456787252951496	0.502111225295563	0.349585754796085	0.330354602718683	0.295384567695759	0.104771051022492	0.529725443161339	0.529725443161339	0.413457748969913	0.424737613260723	0.425516132919742	0.425516132919742	0.413457748969913	0.413457748969913	0.413457748969913	0.38758353836931	0.321674856054316	0.452560565705252	0.204101672960901	0.0053011678027689	0.186155500929538	0.204101672960901	0.0879651859647864	0.104771051022492	0.272900042785574	0.295384567695759	0.468962620463048	0.439405659639157	0.295384567695759	0.306978255657588	0.419077899822969	0.330115706419585	0.578556028701885	0.360328918452617	0.419366216920784	0.336548833233419	0.38758353836931	0.398532468836931	0.368352386291908	0.419366216920784	0.413470072985343	0.336512706813333	0.336512706813333	0.483181426160662	0.413457748969913	0.413457748969913	0.413457748969913	0.425516132919742	0.403053785945187	0.413470072985343	0.413457748969913	0.413457748969913	0.413457748969913	0.413457748969913	0.413457748969913	0.413457748969913	0.413457748969913	0.413457748969913	0.212308379684371
MIAA_GLOVI	0.469567092171571	0.419693011506799	0.303645152614879	0.419693011506799	0.431335458212846	0.419693011506799	0.419693011506799	0.419693011506799	0.25351905986683	0.231354342249448	0.440136791040285	0.540410361811289	0.396043915167793	0.325113681811417	0.349585754796085	0.0958806584759684	0.592502182858711	0.592502182858711	0.419693011506799	0.414869618952267	0.431335458212846	0.431335458212846	0.419693011506799	0.419693011506799	0.419693011506799	0.25351905986683	0.357368203299271	0.452900093704489	0.186181223874522	0.186155500929538	0.00498793751694937	0.186181223874522	0.186242580336367	0.0952627799705191	0.158066716360496	0.292430501720467	0.455713813560168	0.443381014191159	0.292430501720467	0.235562546332644	0.349248004855981	0.215282379994507	0.537728936152517	0.353439104556907	0.460875069667896	0.38758353836931	0.25351905986683	0.387643948927703	0.360397337986555	0.460875069667896	0.288981628661611	0.236990490578265	0.236990490578265	0.520097038577757	0.419693011506799	0.419693011506799	0.419693011506799	0.431335458212846	0.393924281199673	0.288981628661611	0.419693011506799	0.419693011506799	0.419693011506799	0.419693011506799	0.419693011506799	0.419693011506799	0.419693011506799	0.419693011506799	0.234975941787358
MIAA_NOSP7	0.502629471568404	0.431335458212846	0.32485596490052	0.431335458212846	0.406823183998929	0.431335458212846	0.431335458212846	0.431335458212846	0.406836456015545	0.179490274175016	0.411967860862696	0.564052995493718	0.406762773440536	0.349607520364918	0.357326337893914	0.104799346261975	0.529725443161339	0.529725443161339	0.431335458212846	0.456005919911179	0.406823183998929	0.406823183998929	0.431335458212846	0.431335458212846	0.431335458212846	0.406836456015545	0.366519971088101	0.469246427665323	0.00533260695774951	0.204101672960901	0.186181223874522	0.00533260695774951	0.204197460308413	0.276456066328092	0.311384112509211	0.316241895145847	0.485648482423118	0.458035358550382	0.316241895145847	0.377928699899309	0.439935227273057	0.368599776143222	0.59780894634812	0.37820662769555	0.481307987118939	0.419324351515427	0.406836456015545	0.398556048203166	0.387605303938143	0.481307987118939	0.431347782228276	0.369865567240485	0.369865567240485	0.540358444805112	0.431335458212846	0.431335458212846	0.431335458212846	0.406823183998929	0.43640664637234	0.431347782228276	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.431335458212846	0.253999455218312
MIAA_PROMA	0.502677680216996	0.431383666861438	0.307046675191525	0.431383666861438	0.406875101005105	0.431383666861438	0.431383666861438	0.431383666861438	0.330428285293692	0.253887890520832	0.456874332358326	0.502111225295563	0.38758353836931	0.31119713321629	0.357382581317272	0.104866838370004	0.529725443161339	0.529725443161339	0.431383666861438	0.424797480352918	0.406875101005105	0.406875101005105	0.431383666861438	0.431383666861438	0.431383666861438	0.330428285293692	0.389309052732331	0.469291422404009	0.204197460308413	0.0879651859647864	0.186242580336367	0.204197460308413	0.00540759818889347	0.179168667368308	0.292204877437985	0.2746306424015	0.485693477161805	0.455090837794241	0.2746306424015	0.360119410190313	0.398323974528709	0.349420541071996	0.559398559199492	0.342539839628967	0.419366216920784	0.336548833233419	0.330428285293692	0.336614278005011	0.31119713321629	0.419366216920784	0.360397337986555	0.35324356351209	0.35324356351209	0.521179209733887	0.431383666861438	0.431383666861438	0.431383666861438	0.406875101005105	0.403117644176862	0.360397337986555	0.431383666861438	0.431383666861438	0.431383666861438	0.431383666861438	0.431383666861438	0.431383666861438	0.431383666861438	0.431383666861438	0.233221950557817
MIAA_SYNE7	0.502434646370024	0.452560565705252	0.336512706813333	0.452560565705252	0.466550694854046	0.452560565705252	0.452560565705252	0.452560565705252	0.310674312942448	0.321629184703018	0.502054981872205	0.540410361811289	0.396043915167793	0.378186416810205	0.349585754796085	0.186155500929538	0.576752898845205	0.576752898845205	0.452560565705252	0.44387040206855	0.466550694854046	0.466550694854046	0.452560565705252	0.452560565705252	0.452560565705252	0.310674312942448	0.378201951383123	0.485767647902942	0.276456066328092	0.104771051022492	0.0952627799705191	0.276456066328092	0.179168667368308	0.00478905796757112	0.195990817358711	0.349585754796085	0.486527145621218	0.472381797307442	0.349585754796085	0.235562546332644	0.406403257931599	0.253206480992722	0.590801671151305	0.402973657222443	0.460875069667896	0.38758353836931	0.310674312942448	0.444799202003321	0.413470072985343	0.460875069667896	0.342054363660399	0.269858044776719	0.269858044776719	0.520097038577757	0.452560565705252	0.452560565705252	0.452560565705252	0.466550694854046	0.424737613260723	0.342054363660399	0.452560565705252	0.452560565705252	0.452560565705252	0.452560565705252	0.452560565705252	0.452560565705252	0.452560565705252	0.452560565705252	0.272900042785574
MOD5_YEAST	0.403336190050481	0.353462109385709	0.187539781650955	0.353462109385709	0.360373777368821	0.353462109385709	0.353462109385709	0.353462109385709	0.291443160865046	0.349607520364918	0.463972039652092	0.559163721290495	0.413470072985343	0.353439104556907	0.378186416810205	0.234975941787358	0.616731850571797	0.616731850571797	0.353462109385709	0.312423703395863	0.360373777368821	0.360373777368821	0.353462109385709	0.353462109385709	0.353462109385709	0.291443160865046	0.378211064841065	0.386669191583399	0.311384112509211	0.272900042785574	0.158066716360496	0.311384112509211	0.292204877437985	0.195990817358711	0.00486782855548817	0.325113681811417	0.346865028281488	0.340935098634755	0.325113681811417	0.12902143294317	0.377872791865823	0.0620834921894989	0.572944172793717	0.3938491605221	0.483115066077579	0.368352386291908	0.291443160865046	0.425568049925919	0.403037515454118	0.483115066077579	0.336382853417504	0.120885119614341	0.120885119614341	0.537523196395307	0.353462109385709	0.353462109385709	0.353462109385709	0.360373777368821	0.285075495920994	0.336382853417504	0.353462109385709	0.353462109385709	0.353462109385709	0.353462109385709	0.353462109385709	0.353462109385709	0.353462109385709	0.353462109385709	0.0817770539823504
Micp1_3167	0.466914474853228	0.39562046149767	0.336772106089825	0.39562046149767	0.403026013039717	0.39562046149767	0.39562046149767	0.39562046149767	0.138672019043545	0.233115136174593	0.356700656785142	0.348654095561142	0.196099577287676	0.0814430833929177	0.272581056731031	0.233466376863839	0.584792838119447	0.584792838119447	0.39562046149767	0.409355489019545	0.403026013039717	0.403026013039717	0.39562046149767	0.39562046149767	0.39562046149767	0.138672019043545	0.398476225413573	0.435912430731159	0.316241895145847	0.295384567695759	0.292430501720467	0.316241895145847	0.2746306424015	0.349585754796085	0.325113681811417	0.00489667367566093	0.502141929755267	0.472610679021994	0.00489667367566093	0.402973657222443	0.128590005802871	0.378242512328713	0.32964450937612	0.147054291721995	0.387276569468856	0.128812878129094	0.196173259862685	0.215118834754958	0.138672019043545	0.329775328649716	0.200195446254721	0.378223849459211	0.378223849459211	0.329695248652252	0.39562046149767	0.39562046149767	0.39562046149767	0.403026013039717	0.386646186754597	0.200195446254721	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.273199349643064
Micp1_38216	0.320279096643753	0.362761653103518	0.204199490491333	0.362761653103518	0.362761653103518	0.362761653103518	0.362761653103518	0.362761653103518	0.564131258298809	0.485599712782811	0.430999336766852	0.519665698037719	0.532969150786064	0.516734595446705	0.551642990096518	0.436095066264594	0.732446273654314	0.732446273654314	0.362761653103518	0.253937022335625	0.409489204586957	0.409489204586957	0.362761653103518	0.362761653103518	0.362761653103518	0.564131258298809	0.502128302173321	0.385540086626474	0.485648482423118	0.468962620463048	0.455713813560168	0.485648482423118	0.485693477161805	0.486527145621218	0.346865028281488	0.502141929755267	0.00502665820221104	0.269142727858462	0.502141929755267	0.393303671405428	0.485474931288185	0.393352754984122	0.590857766669812	0.551676482420803	0.563842349939309	0.568354983302286	0.564131258298809	0.551740340652478	0.568354983302286	0.563842349939309	0.579707485783004	0.331239717218599	0.331239717218599	0.501833760838468	0.362761653103518	0.362761653103518	0.362761653103518	0.362761653103518	0.204199490491333	0.579707485783004	0.362761653103518	0.362761653103518	0.362761653103518	0.362761653103518	0.362761653103518	0.362761653103518	0.362761653103518	0.362761653103518	0.31998969530067
Micp2_56420	0.393593738133202	0.341393891493812	0.206815536353564	0.341393891493812	0.356100066611826	0.341393891493812	0.341393891493812	0.341393891493812	0.543242094824003	0.457992326514817	0.487292693159838	0.579287880242952	0.54313992835875	0.488020920353759	0.472542204004684	0.408592327578107	0.672257605635632	0.672257605635632	0.341393891493812	0.268107106575855	0.356100066611826	0.356100066611826	0.341393891493812	0.341393891493812	0.341393891493812	0.543242094824003	0.472562502383039	0.377983119744156	0.458035358550382	0.439405659639157	0.443381014191159	0.458035358550382	0.455090837794241	0.472381797307442	0.340935098634755	0.472610679021994	0.269142727858462	0.00425946178858627	0.472610679021994	0.355246757270842	0.474455786394602	0.384688253178411	0.59878834306203	0.51631763725629	0.603834095532778	0.532585999800943	0.543242094824003	0.560075306539691	0.532585999800943	0.603834095532778	0.560080940989123	0.267778615356564	0.267778615356564	0.560272348260534	0.341393891493812	0.341393891493812	0.341393891493812	0.356100066611826	0.312186162860873	0.560080940989123	0.341393891493812	0.341393891493812	0.341393891493812	0.341393891493812	0.341393891493812	0.341393891493812	0.341393891493812	0.341393891493812	0.299743542299427
Micp2_68379	0.466914474853228	0.39562046149767	0.336772106089825	0.39562046149767	0.403026013039717	0.39562046149767	0.39562046149767	0.39562046149767	0.138672019043545	0.233115136174593	0.356700656785142	0.348654095561142	0.196099577287676	0.0814430833929177	0.272581056731031	0.233466376863839	0.584792838119447	0.584792838119447	0.39562046149767	0.409355489019545	0.403026013039717	0.403026013039717	0.39562046149767	0.39562046149767	0.39562046149767	0.138672019043545	0.398476225413573	0.435912430731159	0.316241895145847	0.295384567695759	0.292430501720467	0.316241895145847	0.2746306424015	0.349585754796085	0.325113681811417	0.00489667367566093	0.502141929755267	0.472610679021994	0.00489667367566093	0.402973657222443	0.128590005802871	0.378242512328713	0.32964450937612	0.147054291721995	0.387276569468856	0.128812878129094	0.196173259862685	0.215118834754958	0.138672019043545	0.329775328649716	0.200195446254721	0.378223849459211	0.378223849459211	0.329695248652252	0.39562046149767	0.39562046149767	0.39562046149767	0.403026013039717	0.386646186754597	0.200195446254721	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.39562046149767	0.273199349643064
Ostlu_34266	0.436203744248935	0.386329663584163	0.237074334316491	0.386329663584163	0.395589014010022	0.386329663584163	0.386329663584163	0.386329663584163	0.342054363660399	0.41342186433675	0.537474987746714	0.568354983302286	0.44028780364604	0.395612574627755	0.402973657222443	0.306978255657588	0.626250648601938	0.626250648601938	0.386329663584163	0.350270960603745	0.395589014010022	0.395589014010022	0.386329663584163	0.386329663584163	0.386329663584163	0.342054363660399	0.402996662051245	0.419536745781853	0.377928699899309	0.306978255657588	0.235562546332644	0.377928699899309	0.360119410190313	0.235562546332644	0.12902143294317	0.402973657222443	0.393303671405428	0.355246757270842	0.402973657222443	0.00408757551264727	0.452215493273222	0.182150263460466	0.608227828968855	0.386306658755361	0.502177920143021	0.413470072985343	0.342054363660399	0.466598903502639	0.395612574627755	0.502177920143021	0.324196865302811	0.175434445459553	0.175434445459553	0.548834286629759	0.386329663584163	0.386329663584163	0.386329663584163	0.395589014010022	0.331514139044934	0.324196865302811	0.386329663584163	0.386329663584163	0.386329663584163	0.386329663584163	0.386329663584163	0.386329663584163	0.386329663584163	0.386329663584163	0.200437142268114
Ostlu_3723	0.520178220907859	0.501643317606707	0.435726771791593	0.501643317606707	0.501980678741484	0.501643317606707	0.501643317606707	0.501643317606707	0.195489522179059	0.356808468301803	0.295148361721668	0.291836592425628	0.310278037712792	0.195621543818034	0.386759517156148	0.357159708991049	0.667178881266773	0.667178881266773	0.501643317606707	0.455961266817348	0.501980678741484	0.501980678741484	0.501643317606707	0.501643317606707	0.501643317606707	0.195489522179059	0.522169557540783	0.534867096432926	0.439935227273057	0.419077899822969	0.349248004855981	0.439935227273057	0.398323974528709	0.406403257931599	0.377872791865823	0.128590005802871	0.485474931288185	0.474455786394602	0.128590005802871	0.452215493273222	0.00489667367566093	0.431001622383119	0.32964450937612	0.253077147831032	0.501455029893973	0.252506210256303	0.252990762998199	0.329297295180075	0.252850479468662	0.443953789074833	0.252954556309126	0.424388070756816	0.424388070756816	0.272877745516738	0.501643317606707	0.501643317606707	0.501643317606707	0.501980678741484	0.436359016405586	0.252954556309126	0.501643317606707	0.501643317606707	0.501643317606707	0.501643317606707	0.501643317606707	0.501643317606707	0.501643317606707	0.501643317606707	0.387377810068181
Ostta_31753	0.40304688462667	0.353172803961898	0.237126690133764	0.353172803961898	0.306970861387748	0.353172803961898	0.353172803961898	0.353172803961898	0.348658824499056	0.406823183998929	0.521187703286103	0.501652888695493	0.402717844122917	0.369850289924464	0.431315247327501	0.292191605421369	0.616731850571797	0.616731850571797	0.353172803961898	0.356176857939518	0.360373777368821	0.360373777368821	0.353172803961898	0.353172803961898	0.353172803961898	0.348658824499056	0.377901094744124	0.386379886159588	0.368599776143222	0.330115706419585	0.215282379994507	0.368599776143222	0.349420541071996	0.253206480992722	0.0620834921894989	0.378242512328713	0.393352754984122	0.384688253178411	0.378242512328713	0.182150263460466	0.431001622383119	0.00457265959449682	0.626073003311013	0.440336887224734	0.425604233482577	0.425568049925919	0.348658824499056	0.425568049925919	0.452624423936927	0.425604233482577	0.385969761900313	0.17047202809715	0.17047202809715	0.51850075930555	0.353172803961898	0.353172803961898	0.353172803961898	0.306970861387748	0.331563222623628	0.385969761900313	0.353172803961898	0.353172803961898	0.353172803961898	0.353172803961898	0.353172803961898	0.353172803961898	0.353172803961898	0.353172803961898	0.138992717616361
Ostta_33635	0.643950712553945	0.651020333249934	0.579887508070563	0.651020333249934	0.642000545836086	0.651020333249934	0.651020333249934	0.651020333249934	0.359380994115621	0.521076553451578	0.501690639039172	0.424951318355417	0.377170072939272	0.377527044420683	0.448441444364577	0.521400775626267	1	1	0.651020333249934	0.564262197007673	0.642000545836086	0.642000545836086	0.651020333249934	0.651020333249934	0.651020333249934	0.359380994115621	0.673717558902944	0.657206251358923	0.59780894634812	0.578556028701885	0.537728936152517	0.59780894634812	0.559398559199492	0.590801671151305	0.572944172793717	0.32964450937612	0.590857766669812	0.59878834306203	0.32964450937612	0.608227828968855	0.32964450937612	0.626073003311013	0.00415252057546966	0.306239839582895	0.536834067321351	0.386489014200612	0.412775003447679	0.448224821348092	0.377238492473209	0.536834067321351	0.402088927841246	0.58989383247781	0.58989383247781	0.348491230627387	0.651020333249934	0.651020333249934	0.651020333249934	0.642000545836086	0.5518800086086	0.402088927841246	0.651020333249934	0.651020333249934	0.651020333249934	0.651020333249934	0.651020333249934	0.651020333249934	0.651020333249934	0.651020333249934	0.559324876624482
PpIPT1	0.502129711494428	0.43083569813887	0.377755076270167	0.43083569813887	0.43589356723817	0.43083569813887	0.43083569813887	0.43083569813887	0.203648023789553	0.306955120005904	0.448600562958693	0.368965491637722	0.186917167090796	0.203917338940529	0.253437113754415	0.307256183453829	0.60839315024435	0.60839315024435	0.43083569813887	0.455794132143485	0.43589356723817	0.43589356723817	0.43083569813887	0.43083569813887	0.43083569813887	0.203648023789553	0.448693196496458	0.468779984929612	0.37820662769555	0.360328918452617	0.353439104556907	0.37820662769555	0.342539839628967	0.402973657222443	0.3938491605221	0.147054291721995	0.551676482420803	0.51631763725629	0.147054291721995	0.386306658755361	0.253077147831032	0.440336887224734	0.306239839582895	0.00435770618762776	0.352603893647819	0.146286592434317	0.203500675649748	0.146342687952825	0.0753563590779411	0.319289135265176	0.136999268472745	0.419238071185489	0.419238071185489	0.302700082273429	0.43083569813887	0.43083569813887	0.43083569813887	0.43589356723817	0.436180739420133	0.136999268472745	0.43083569813887	0.43083569813887	0.43083569813887	0.43083569813887	0.43083569813887	0.43083569813887	0.43083569813887	0.43083569813887	0.353439104556907
